Report generated on: 03-10-2020 00:03:12
"API","","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"INTL.55-1-SRB-TBPD.A","        Serbia","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","16","16.5","17","18.5","21","18.580821917808","16.997267759563","18.495890410959","17.838356164384","21.328767123288","21","19.742465753425","18.243835616438",""
"INTL.55-1-SYC-TBPD.A","        Seychelles","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.55-1-SLE-TBPD.A","        Sierra Leone","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.55-1-SGP-TBPD.A","        Singapore","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.02","0.3","0.7","2","1","5","15","16","15","15","19","18","13.356","13.356",""
"INTL.55-1-SVK-TBPD.A","        Slovakia","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","1.3","1.3","1.4","1.6","1.5","1.2","0.9","1","1.7","6.3315068493151","6.2577397260274","7.1804043715847","8.9506849315068","9.32","4.6005479452055","6.747868852459","3.9534246575342","9.355","6.69","6.078","7.991","7.888","9.355","8.648","10.666","10.666",""
"INTL.55-1-SVN-TBPD.A","        Slovenia","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","0","0.05","0","0","0","0","0","0","0.02","0.014","0.014","0.01","0.006","0.105","0.105","0.105","0.165","0.145","0.375","0.015","0.025","0.035","0.005","0.005","0.005","0.255","0.255",""
"INTL.55-1-SLB-TBPD.A","        Solomon Islands","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.55-1-SOM-TBPD.A","        Somalia","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.55-1-ZAF-TBPD.A","        South Africa","","","","","","","","","0","4","20","55","55","60","60","65","60","70","70","70","129","183","183","192","195","196","199","181.7","188.7","196.32847945205","197.96389041096","191.24109589041","217.02786885246","200.40273972603","187.15616438356","182.05753424658","179.67166666667","169.04","168.55315068493","169.13","169.04256830601","168.71082191781","148","123","120","118.8301369863","93.580821917808",""
"INTL.55-1-KOR-TBPD.A","        South Korea","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","8","9","13","12","11","10","9","10.2","11.9","13.917808219178","14.327868852459","18.761643835616","27.48","26.11","27.606","25.893","27.313","20","33.573","34.275","38.275",""
"INTL.55-1-SSD-TBPD.A","        South Sudan","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","22.811606557377","115.77000273973","147.76291506849","152.63880273973","152.45901639344","150.23561643836","125.86301369863",""
"INTL.55-1-ESP-TBPD.A","        Spain","","","","","","","","","33","25","30","58","46","44","45","40","37","30","27","33","31","24","21","16.832876712329","10.344262295082","7.6","11","6.0794520547945","6.3513661202186","8.6986301369863","9.91","11.597","12.197267759563","11.293150684932","11.194520547945","2.7479452054795","2.6666666666667","4.3369863013699","29.062602739726","26.760123287671","23.489732240437","39.48898630137","37.754315068493","34.714054794521","35.894666666667","33.351054794521","32.844205479452",""
"INTL.55-1-LKA-TBPD.A","        Sri Lanka","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.55-1-SDN-TBPD.A","        Sudan","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.3","0.3","0.1","0.2","1.992349726776","4.9791780821918","10","69.109589041096","186","209.13150684932","238.76712328767","269.7397260274","342.51366120219","350","378.1095890411","463.77260273973","477.80054644809","483.55205479452","486.20273972603","453.2602739726","92.725480874317","134.66733972603","114.37483835616","108.80033424658","105.64658469945","103.12020547945","95.775",""
"INTL.55-1-SUR-TBPD.A","        Suriname","","","","","","","","","0","0","0","0","0","1","2","2","3","4","3.9","3.5","5","5","6","7.0287671232877","7.4972677595628","5","7","10","10","10","10","10","10","10","11.599219178082","13.535775342466","15.842103825137","16","16","16","15.833333333333","15","15","17","17","17","16.747945205479",""
"INTL.55-1-SWZ-TBPD.A","        Swaziland","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.431","0.551","0.827","0.827","0.775","0.81","0.775","0.775","0.775",""
"INTL.55-1-SWE-TBPD.A","        Sweden","","","","","","","","","0.5","0.1","0.3","0.4","0.2","0.1","0.073","0.073","0.054","0.054","0.054","0.036","0.018","0.01","0","0","0","0","0","0","0","0.46","1.06","1.08","1.4","1.6","2.3","3.7","4.5","6.5","7.834","7.985","7.099","6.247","5.725","4.717","4.758","6.073","6.073",""
"INTL.55-1-CHE-TBPD.A","        Switzerland","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.12","0.22","0.26","0.26","0.1","0.14","0.12","0.14","0.1","0.1","0.12","0.16","1","1",""
"INTL.55-1-SYR-TBPD.A","        Syria","","","","","","","","","164","166","160","167","170","178","195","231","266","342","390","494","483","562","567.82191780822","587.97260273973","605.59016393443","584.23287671233","576.3698630137","562.27397260274","550.82513661202","517.94","525.227","513.98082191781","491.05613387978","467.03750410959","441.37668219178","415","404.29860382514","403.00377534247","420.27396164384","373.37534246575","170.22950819672","74.821917808219","32.408219178082","38","36.666666666667","20.742465753425","30",""
"INTL.55-1-TWN-TBPD.A","        Taiwan","","","","","","","","","7","8","6","6","6","4","4","5","4","4","4","3.2","3","2","2.1","1.7","2.2","1.7","1.4","1.3","1.038","1.1","0.98","0.97","0.83","0.588","0.436","0.436","0.707","1.006","0.275","0.225","1.366","1.332","1.302","0.312","0.226","0.226","0.226",""
"INTL.55-1-TJK-TBPD.A","        Tajikistan","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","1.3","0.8","0.6","0.7","0.6","0.6","0.5","0.5","0.389","0.326","0.309","0.352","0.25","0.27931506849315","0.3","0.27830684931507","0.23524316939891","0.21799452054795","0.215","0.215","0.21374590163934","0.206","0.206","0.18161643835616","0.18","0.18","0.18",""
"INTL.55-1-TZA-TBPD.A","        Tanzania","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.01","0","0","0","0","0","0","0","0","0",""
"INTL.55-1-THA-TBPD.A","        Thailand","","","","","","","","","0.3","1.3","11","17","29","52","51","47","52","51","57","59","65","67","77.569863013699","88.32602739726","95.784153005464","121.83835616438","135.08767123288","144.90136986301","169.65573770492","173.761","192.16164383562","241.19622739726","237.92195409836","285.97709315068","326.73134520548","345.88495342466","372.30526229508","389.67298356164","401.9462630137","427.35890958904","467.37706284153","473.74638356164","474.36934246575","493.5968630137","504.52459016393","488.66849315068","490.10136986301",""
"INTL.55-1-BHS-TBPD.A","        The Bahamas","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.55-1-TLS-TBPD.A","        Timor-Leste","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","51.909836065574","94.424657534247","100.98630136986","100","100","94.791780821918","87.98904109589","83.742465753425","79.494535519126","79.257534246575","74.232876712329","62.060273972603","49.237704918033","40.317808219178","32.906849315068",""
"INTL.55-1-TGO-TBPD.A","        Togo","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.55-1-TON-TBPD.A","        Tonga","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.55-1-TTO-TBPD.A","        Trinidad and Tobago","","","","","","","","","211","240","180","160","170","175","168","157","157","154","150","154","142","141","138.6","138.84657534247","138.17923497268","132.13698630137","130.62876712329","139.31890410959","141.10420765027","133.93104383562","145.13907945205","162.26324109589","151.96734699454","171.4804","178.23605479452","157.02218082192","156.64608196721","152.65588767123","145.36746575342","135.87130136986","116.95225136612","115.60286849315","114.11528219178","108.77285205479","96.968609289617","98.731161643836","87.379989041096",""
"INTL.55-1-TUN-TBPD.A","        Tunisia","","","","","","","","","110","118","120","120","120","114","111","109","108","110","98","109","114","102","95.684931506849","90.150684931507","87.994535519126","84.947945205479","81.252054794521","84.323287671233","80.732131147541","72.628","78.795219178082","77.606","81.762295081967","77","78.438356164384","86.302739726027","85.939112021858","81.37081369863","78.930660273973","67.329142465753","66.294286885246","64.147945205479","53.597260273973","40","42","42.616438356164","41.430136986301",""
"INTL.55-1-TUR-TBPD.A","        Turkey","","","","","","","","","46","46","50","44","41","41","46","51","50","56","73","88","84","76","72","67.479452054795","67.177595628415","67.917808219178","65.254794520548","59.098630136986","52.676","48","46.67397260274","45.169863013699","42.420765027322","44.171232876712","43.258904109589","42.002739726027","42.684699453552","47.205479452055","48.47698630137","46.06398630137","45.601830601093","47.569835616438","49.677232876712","51.328589041096","52.345267759563","51.660602739726","57.419506849315",""
"INTL.55-1-TKM-TBPD.A","        Turkmenistan","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","110","90","84.915068493151","80.991780821918","87.909836065574","106.01095890411","126.99452054795","155.36712328767","157.172","167","191.569","199.36438356164","213.07923497268","195.80684931507","176.47178082192","179.54657534247","188.55956284153","196.96821917808","201.19260273973","222.24109589041","243.39071038251","258.73698630137","271.21095890411","275.06849315068","262.77868852459","277","276.17534246575",""
"INTL.55-1-TCA-TBPD.A","        Turks and Caicos Islands","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.55-1-USIQ-TBPD.A","        U.S. Pacific Islands","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"none","        U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.55-1-VIR-TBPD.A","        U.S. Virgin Islands","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.55-1-UGA-TBPD.A","        Uganda","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"INTL.55-1-UKR-TBPD.A","        Ukraine","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","96","92","93","91","92","93","88","85","82","83","84","88","96","98","101","99","91.98231147541","86.738104109589","77.537142465753","73.175635616438","74.677672131148","69.256742465753","60.787035616438","54.64201369863","51.20543715847","48.619794520548","51.548561643836",""
"INTL.55-1-ARE-TBPD.A","        United Arab Emirates","","","","","","","","","1744","1534","1340","1269","1276","1353","1515","1686","1695","1990","2252","2532","2410","2305","2343.2410958904","2392.6493150685","2437.650273224","2476.4246575342","2515.301369863","2329.2465753425","2567.8278688525","2495","2381.9945205479","2658.1369863014","2757.3606557377","2835.4246575342","2935.698630137","2938.316","3036.7650273224","2786","2804","3204.1780821918","3388.606557377","3429","3531.1917808219","3660.4520547945","3752.650273224","3708.1780821918","3770.4794520548",""
"INTL.55-1-GBR-TBPD.A","        United Kingdom","","","","","","","","","1667","1861","2143","2402","2616","2675","2691","2568","2391","1942","1928","1938","1986","2084","2592.6712328767","2755.7643835616","2827.0382513661","2750.8465753425","2856.3452054795","2922.1643835616","2507.7571967213","2540.7040273973","2503.2791780822","2334.566630137","2017.6594922273","1805.9854246575","1637.4916191781","1636.4198356164","1535.4136174863","1451.9078712329","1354.2019260274","1111.1155616438","954.18470218579","879.09798356164","870.50445753425","969.98549315068","1031.9213688525","1018.7423424658","1100.8820684932",""
"INTL.55-1-USA-TBPD.A","        United States","","","","","","","","","10214","10231","10252","10300","10554","10635","10289","10009","9818","9219","8994","9168","8996","8836","8645.0520547945","8625.5479452055","8607.3196721311","8611.1917808219","8391.8547945205","8107.1835616438","8109.983607377","8053.8219148767","8041.8712328767","7791.7452054795","7671.180328224","7337.7370082192","7320.320490411","7470.6243835616","7570.6364754098","8158.3834082192","8630.3281479452","9073.9098","10080.945221311","11307.526120548","13074.684934247","14085.175227397","13719.669453552","14542.534441096","16798.087567123",""
"INTL.55-1-URY-TBPD.A","        Uruguay","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.04","0.06","0.05","0.14","0.436","0.631","0.691","0.923","1.182","0.9","0.939","0.938","0.938",""
"INTL.55-1-UZB-TBPD.A","        Uzbekistan","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","66","85","114.99726027397","159.98356164384","164.81967213115","157.60273972603","160.99452054795","146.9397260274","151.33879781421","154","151.95342465753","155.04109589041","141","123.90301369863","106.97808219178","112","108.07650273224","70.389967123288","89.98162739726","101.08493150685","100.8306010929","93","82.380821917808","77.131506849315","69.912568306011","62.060273972603","54.246575342466",""
